tta1,tta2,tta3,tta4,tta5,tta6,tta7,tta8,tta9,tta10,tta11,tta12,tta13,tta14,tta15,tta16,tta17,tta18,tta19,tta20,tta21,tta22,tta23,tta24,tta25,tta26,tta27,tta28,tta29,tta30,tta31
-2.127,0,-4.342,0,-0.5348,0,0,-3.509,0,0,-0.157,-3.627,-0.3205,0,-0.9693,0.7701,0,0.6778,-2.694,0,-2.392,-0.9771,0,-3.15,0.2922,-0.06811,-3.543,0,0,0,0
-4.269,0.7586,-1.201,0,0,0,0,0,0,0,0,-5.846,-0.8931,0,0,0,0,-0.4709,-2.701,0,-3.211,-0.926,0,-1.469,0.05723,0,0.4088,0,0,0,-1.465
-2.561,0,-1.318,0,-1.345,0,0,-0.9672,0,0,0,-4.598,-0.9592,0,-0.1599,0,0,1.03,-2.967,0,-1.418,0,0,0,0.02471,0,0,0,0,-0.08146,-2.254
0.5294,0,-3.453,0,-0.4361,0,-3.818,-4.564,0,0,-0.2981,-3.613,0,0,0.2998,-0.621,0,0,-3.167,-0.4212,0,0,0.6418,0,0.3315,-2.179,0,0,0,0,-4.52
-2.004,0,-1.613,0,0,2.453,-1.493,-3.692,0,0,-2.014,-3.253,0,0,-5.282,0,0.4086,0,-1.379,0.1678,-2.691,0,0.05234,0,0,-3.135,0,0,0,0,-0.8355
-2.205,0,-4.595,0,0,0,-4.725,0,0,0.9126,1.142,-4.945,0,0,1.451,0,0.6532,0,-1.181,0,-4.44,-1.204,-0.9285,0,0,0,0,0,0,0,-1.595
-0.737,0,-3.024,0,0,0,-1.507,0,0,0,0,-4.373,-2.424,0,0,0,0,-1.044,-0.8259,0,-2.838,-2.139,-1.04,0,0,0,0,0,0,0,0
-7.477,0.4988,-2.384,0,-3.852,-2.031,-1.724,-1.917,0,0,-0.9488,-1.004,-0.2613,0.4547,0,0,0,-0.3758,-0.6273,0,-2.339,-4.577,-0.1479,0,0,0,0.1383,0,0,0.2793,0
0,0.8718,-7.112,0.195,-4.095,0,-4.255,-3.236,-1.309,0,-2.937,-1.681,-1.673,-0.7661,0,0,0,-0.8469,-1.316,-0.3096,-4.119,-3.114,0,-0.08508,0,0,-0.2339,0,0,0,0
0,0.7358,0,0,0,0,0,-5.861,0,0,-3.036,-5.163,0.03229,0,0,0,0,-0.4607,-1.086,-0.204,-1.227,0,0,-0.3373,0,0,-2.785,0,0,0,0
0,0,0,0,0,-2.917,0,-1.638,0,0,-1.747,-0.6131,0,-1.698,-1.606,0,0,-0.3223,-2.697,0,0,0,0,0,0,0,-2.263,-0.4818,0,0.6101,0
0,0,0,0,-0.5531,-6.242,0,-4.369,0,0,-3.427,-0.7997,0,0,-2.085,0,0,0,-1.64,0.483,0,0,-0.7968,0,0,0,0,-4.9,0,0,0
0,0,-2.941,0,-1.99,-2.209,0,-2.793,0,0,-0.9529,0.6675,0,0,-5.002,-0.2023,0,0,-1.975,-1.373,-1.723,-0.1082,-3.363,-0.6111,0,-2.233,0,-2.361,0,0,0
0,0,-3.327,0,0,-2.664,-2.534,-1.16,0,0,-2.623,-1.889,0,0,-6.951,0,0,0,-1.019,-2.506,-0.2891,0,-0.3158,-0.792,0,-2.24,0.533,-4.445,0,0,0
0,-0.5922,-1.974,0.2375,-6.775,0,0,-1.223,2.37,0,-2.703,-3.62,0,-1.01,-3.981,0,0,0,-0.9386,-0.5406,0,-4.305,-3.108,0,0,0,-1.969,-3.775,0.1924,0.7363,-1.829
0.514,-0.1566,-4.484,0,-3.914,0,-2.796,-1.804,1.665,0,-3.626,-4.763,0,0,0,0,0,0,-1.947,-0.2225,0,-1.29,0,0,0,0,0.2367,-4.109,0,0,-2.778
0,0.5143,-0.8847,0,-1.439,0,-5.481,-3.649,1.237,1.969,-3.771,-3.726,0,0,0,0,0,0,-1.773,0,-2.325,-1.298,0,0,0,0,-1.735,-4.888,-0.3169,2.431,0
-0.3706,0.2897,-2.304,0,-6.011,0,-2.754,-4.238,1.622,3.947,-2.941,-2.345,0,-0.5325,0,0,0,0,-1.843,0,-0.826,-1.019,0,0,0,0,0.09001,-1.715,4.092,0.7064,0
-1.385,0.8102,-5.93,0,-0.2028,-1.041,0,-5.953,0.8338,3.626,-2.592,-5.053,0,-1.47,0,-0.01326,0,0,-2.911,0,-1.496,-1.45,0,-3.086,0,-0.3975,0.8344,0,3.519,-1.854,0
-0.4879,0.6939,-5.717,0,1.231,-2.326,0,-3.152,0.2797,3.393,0,-0.954,0,-3.225,0,1.427,0,0,-1.959,0,-6.752,-6.064,0,-0.4303,0,0,0,0,2.853,0,0
-0.3496,0,-0.8141,0,-9.324,-2.115,-1.03,-1.321,0,3.135,-0.08203,0,0,-0.321,0,2.036,-1.254,0,-2.79,0,-5.117,-1.635,0,0,0,0,0,0,2.254,0,0
-2.285,0.7822,-4.823,0,-3.678,-5.982,0,-2.89,0,2.128,-3.706,0,0,-0.4966,-0.1399,1.778,0,0,-1.008,0,-1.895,-4.079,1.168,0,-1.567,-0.8536,0,0,0,0,0
-5.735,1.042,-2.436,0,-3.006,0,0,-2.827,0,2.397,-0.62,-4.88,0,2.432,-0.5503,1.842,0,0,-2.332,0,-3.187,-0.7859,0,0,-1.787,0,-0.7085,-2.653,0,-0.7926,-0.5585
0,-1.46,-3.809,0,-0.9499,-2.133,0,-4.127,0,1.107,0,-0.8339,0,2.035,0,1.271,0,0,-2.878,-0.2899,-4.231,-1.033,0,0,-0.2601,0,0.321,-3.217,0,0,0
0.3704,-0.3971,-1.917,0,0,0.3352,0,-1.711,0,0,0,-2.722,0,2.854,0,-0.5069,-2.296,0,-2.584,0,-1.907,-4.966,0,0,0,0,0,-3.492,0,0,-0.1502
-4.035,-1.407,-3.38,0,0,-1.225,-0.8145,-0.7773,2.397,0,-1.158,-4.583,0,4.574,0,0.47,0,0,-1.335,0,-3.322,-4.333,0.1084,0,-1.403,0,0,-2.208,0,0,0
-1.823,0,-6.843,0,0.9128,0,-4.761,-1.663,0.3548,0,-4.077,-2.948,0,0.03799,0,0.5943,0,0,-0.001613,0,-3.138,-4.963,-0.2621,0,-0.7371,0,-1.282,-3.726,0,0,0
0,0,-4.575,1.01,0,0,-2.665,-2.664,0,0,0,-3.917,0,0,0,0,-0.9631,0,-0.7987,0,-2.443,-1.443,0,0,0.3635,0,-1.801,0.4112,0,0,0
0,0,0,0.8334,0,0,-5.942,1.319,0,0,0,-5.904,0,0,-0.5992,0,0,0,-1.868,-1.256,-1.861,-1.484,0,-1.723,1.033,0,-2.435,-4.019,0,0,0
0,0,-0.1726,0.9985,0,-2.423,-3.185,-0.7557,0,0,0,-1.54,0,0,-2.13,0,-1.805,0,-2.104,-0.5138,-5.752,-3.209,0.2076,-0.5715,0,0,-0.1317,-2.08,0,0,0
0,0,-1.201,0.7115,0,-4.877,-4.298,-3.102,0,0,0,-0.8905,0,0,-5.288,0,0,0,-1.928,0,-1.886,-3.4,0,-2.077,0,0,0.232,-4.629,0,0,0
0,0,0,0,-1.499,-8.101,0,0,0,0,0,0,0,0,0.1587,0,0,0,-2.907,0,1.323,-2.927,0,-1.806,0,0,0.6482,-0.8726,-0.8305,0,-1.815
0,0,0,0,-1.445,-1.489,0,0,0,0,-4.711,0,0,0,-0.6241,0,0.7649,0,-0.5839,0,0,-2.161,0.6968,-2.862,0,0,0,-1.756,-0.4828,1.984,0
0,0,-1.59,0,0,-1.046,0,0,0,0,-5.869,-1.901,-1.615,0,-2.327,0,0.4436,0,-2.077,-0.5079,0,-1.635,0.6745,0,0,0,0,-3.365,0.2592,1.477,-5.327
-4.322,0,-1.937,0,-2.469,0,-2.314,0,0,0,-3.51,-0.6086,-1.487,0,-0.8079,-1.188,-1.104,-0.5556,-1.803,-0.6659,0,-1.828,-1.352,0.8759,0,0,-0.3996,-0.5297,0,0,-4.22
-1.013,0,-4.01,0,0,-3.361,-6.272,0,0,0.2364,-4.844,-3.003,-2.562,0,0,0,0.07976,-0.8573,-1.071,-1.26,-2.067,-0.9556,0,0,0.3196,0,-0.8567,-4.052,0,0,-4.966
-3.946,0,0,0,0,-1.269,-5.083,0,0,0,-0.8004,-4.292,0,0,-4.14,0,0,-0.159,0,-0.5577,-6.333,-1.778,0,0,-0.4135,0,0,-6.728,0,1.238,-3.992
-4.526,0,0,0,-5.442,-2.861,0,0.4463,0.8195,0,-4.106,0,0,3.223,0,0,-0.4838,-0.2439,0,-1.458,-2.175,-0.03915,0,0,0.139,0,0,-3.104,0,-0.9332,-2.088
0,0,-0.3862,0,-5.711,0,0,-2.819,0.7339,-0.4106,-2.431,-5.694,0,2.269,-10.61,0,-0.4261,0,0,-0.9906,2.014,0,0,0,-1.399,0,0,0,0,0,-2.868
0,0,-4.668,0,0,-0.3828,-2.454,-4.001,-2.587,0,-0.6392,-1.708,-1.23,2.594,-6.008,0,-0.2143,0,0,-2.654,-4.321,0,0,0,0,0,0,0,0,0,0
0,0,-3.54,0,-1.081,0,-2.286,-1.992,-2.495,1.724,0,-3.947,-1.778,0.5372,-1.903,0,0,0,-2.112,-0.07207,-2.81,-1.114,-2.832,0,0,0,0.4235,-0.741,1.944,-2.669,0
-3.369,0,-3.364,-0.6607,-3.62,0,-1.14,-3.056,-0.9632,0.2339,-1.018,-1.435,-0.3375,0.1363,0,0,0,0,-2.829,0,0,0,0,0,0,0,0,-3.73,0,-0.08055,0
0,0,-0.6142,0,0,0,-0.6425,-2.495,0.4974,0.07253,0,-3.382,0,0,0,0,0,0,-2.164,0,0,0,0,0,0,0,0,-2.418,0,-1.934,0
0,0,-5.769,0,0,-1.522,0,-1.477,0,-0.7179,0,-10.71,0,0,0,0,0,0,0,0,0,1.821,0,0,0,0,0,-2.008,0,0,0
-3.156,0,-3.203,0,-3.844,-3.13,0,-5.311,0,-0.05959,0,-4.872,0,0,0,0,0,-0.307,0,0,-1.569,-0.8476,0,0,0,0,0,0,0,0,0
-3.787,0,-0.8352,0,-3.05,0,0,-2.052,0,0.1655,0,-3.012,0,0,0,0,0,0,-1.626,0,-2.98,0,0,0,0,0,0,0,0,0,0
-1.078,0,-1.63,0,-10.63,0,0,0,0,0.6056,0,-3.009,0,0,0,0,0,0,-0.894,0,0,0.4888,0,0,0,0,-1.463,-3.955,0,0,-0.09148
-2.095,0,-3.292,0,-4.467,-3.224,-3.396,-1.858,0.1976,0,-0.4491,-3.025,0,-1.273,0,0,0,0,-1.05,0.9483,0,-2.987,0,0,0,0,-0.7283,-3.457,0,0,-1.572
0.5731,0,0,-0.259,-7.54,0,-2.579,-2.458,-0.04477,0,-1.1,-1.075,-1.35,-0.09162,0,0,0,0,-1.476,0,-6.306,-2.2,0,0,0,0,-5.617,-5.173,0,0,0
0,0,0,-0.4749,-2.067,0,-4.196,-4.052,0,0,0.4018,-0.01432,0,0.6207,0,0.03643,0,0,-1.557,0,0,0,-0.3818,0,0,0,0,-4.79,0,0.6128,-1.057
0,0,0,0,-4.569,0,-5.282,0,0,0,0,-4.138,-0.547,1.652,0,0.8551,0,0,-1.997,0,0,0,-0.2795,0,0,-0.5013,0,-6.67,0,0,-2.365
0,0,0,-0.3173,-4.843,0,0,-4.795,0,0,-3.355,-3.884,-2.759,0,0,0,0,0,-2.715,0,0.5997,1.428,1.559,-2.08,0,0,0,-2.356,0,0,-0.438
0,0,0,0,-2.708,0,0,-3.297,0,0,-2.564,0,0.6935,0,-1.109,0,0,-0.1334,-2.104,0,-0.6683,-1.078,0,-0.2799,0,0,0,-4.558,0,0,-3.102
0,0,-0.4642,0,-2.515,0,0,-3.411,0,0,-3.524,0,0,0,-5.57,0,0,0.03826,-1.861,-1.299,-3.256,0,0.6309,0,0,0,0,-1.918,0,0,-2.454
-1.026,0,-1.523,0,-4.267,0,0,0,0,0,-1.616,-1.277,0,0,-2.516,0,0,-0.09411,-2.038,0,-4.218,-1.057,0,0,0,0,0,-4.562,0,0,-2.378
-0.7875,0,-3.109,0,-6.593,0,0,0.6815,0,0,-2.151,-3.419,0,0,0,0,0,-0.7924,-1.913,0,-0.02421,0,0,0,0,0,0,-3.984,1.187,1.286,-2.672
-4.242,0,-4.112,0,-3.962,-1.359,-3.096,0,0,0,-4.386,-6.142,0,0,0,0.9853,-1.12,-0.7126,-2.48,-2.313,0.09102,0.5441,0,0,0,0,-1.617,-5.842,0,0,-2.003
-3.535,0,-5.03,-0.1551,-2.682,-2.403,-5.941,-0.503,0,0,-2.191,-2.139,0,-0.8024,0,0.3285,0.9134,-0.7022,-2.773,-1.103,-0.679,0,0,0,0,0,0,-7.184,0,0,-3.747
0,0,-3.349,-0.5708,0,-2.565,0,-1.221,-1.239,0,-1.517,-1.426,0,-2.942,-3.257,-0.8435,0,0,-2.53,0,-2.394,0,0,0,0,-1.509,0,-5.325,0,0,-2.161
0,0,0,-0.1559,0,0,0,-1.04,0,0.728,-1.92,-7.766,-0.4143,-1.786,-4.958,0,0,0,-1.712,0,-2.179,0,0,0,-0.5487,-1.846,0,-4.915,0,0,-1.4
0,0,0.2391,0,0,0,0,-2.119,0,0,-2.434,-2.168,0,0,-0.7935,0,0,0,-1.5,0,-5.348,-1.595,0,0,-1.461,-0.9243,0,-7.511,0,0,0
0,0,-2.024,0,-3.669,0,0,0,0,0,-4.903,-2.831,0,0,0,0,2.263,0,-1.298,0,-2.033,-4.281,0,0,-1.727,0,0,0,0,0,0
0,0,-5.058,0,-1.894,0,0,-1.062,0,0,-2.871,-7.271,0,0,0,0,2.63,0,-1.251,-1.026,0,-3.39,0,-1.821,0,0.5795,-1.92,0,0,0,0
0,0,-2.883,0,0,-5.565,-0.0853,-0.253,1.294,0,-1.166,-1.756,0,0,0,0,0,0,-1.346,-0.2314,-0.5631,-2.546,0,-2.465,0,0,-2.647,0,0,0,0
-3.517,0,-1.983,0.3358,0,-5.677,-1.245,-4.213,-0.7283,0,-0.7466,-6.89,0,0,-1.286,0,0,0,-2.988,0,-3.655,-2.169,0,-1.92,0,0,-1.853,0,0,0,0
-0.8682,0.5947,-9.073,0.8895,0,-3.199,-4.337,-3.393,0.4159,0,-0.8926,0,-1.112,0,0.1921,0,0,0,-3.674,-0.3214,0,-2.158,0,-1.894,0,0,0,0,0,0,0
-2.755,0,-2.682,1.206,-1.015,-6.806,0,2.616,-1.155,0,-0.8794,0,0,0,0,0,0,0,-0.5678,-1.572,0,-2.129,0,0.294,0,0,0,0,0,0,-5.733
-4.587,0,-4.91,0,-2.423,-3.404,0,-1.725,0.6156,2.33,-4.009,0,0,0,-2.379,0,0,0,-1.793,-1.507,0,-2.965,0,0.9962,0,0,0,-0.5633,0,0,-1.789
-6.214,0,-5.627,0,-1.067,0,-0.5926,-2.086,0.7124,1.477,0,0,0,0,-5.043,0,-0.02759,0,-2.225,0,0,-2.019,0,0.2013,0,0,-2.357,-1.967,0,0,-4.207
0,0,0,0,-3.292,0,-2.677,0,-2.14,1.563,-2.212,-1.189,0,0,-1.09,0,0.7341,0,-0.7728,0,-4.053,0,0,-1.658,-0.9398,0,0.5898,0,0,0,-1.722
-3.753,0,0,0,-2.534,0,-3.153,0,0,0,-2.702,-5.005,0,0,-2.069,0,0.6763,0,-0.8052,0,-1.346,0,0,-2.824,-0.07014,-0.5475,0.03153,0,0,0.4667,-2.013
-2.28,0,0,0,-0.3971,0,-3.275,-3.285,-0.293,0,-1.131,-3.538,0,0,-5.032,0,1.956,0,-2.725,0,-2.161,-3.653,0,-2.229,-1.818,-0.6355,0,0,1.399,0,-7.651
-9.423,0,-3.202,0,-0.7589,0,-2.228,-1.573,-0.219,0,0,-2.878,-1.784,0,-5.068,0,2.605,0,-1.978,0,0,0,0,-1.301,0,0,-1.867,0,0,0,0
-5.418,0,0,0,-5.291,0,0,-0.5498,0.08404,0,0,-5.021,-0.6824,0,-1.064,0,0,0,-1.038,0,-0.79,0,0,-1.231,-0.6463,0,0,0,0,0,-0.06084
-3.014,0,0,0,-1.16,-0.3859,0,0,0,0,0,-2.707,0,0,-3.733,0,0,0,-1.475,0,-1.773,0,0.0969,-1.692,0,0,0,0,0,0,-3.809
-0.6834,0,0,0,-2.46,-1.664,-2.87,-2.152,0,0,-2.283,-6.606,0,0,0,0,0,0,-1.054,0,-4.651,0,0,-2.874,-0.9443,0,-0.4008,-5.166,0,0,0
-0.3437,0,0,-0.1931,-4.269,-2.142,0,-3.095,0,0,0.732,-3.248,-1.307,0,0,0,0,-0.6716,-1.525,0,-0.9349,0,0,-1.42,0,0,0,-4.984,-2.446,0.7968,0
0,0.1914,0,0,0,-1.204,0,-2.607,0,0,-2.287,-1.725,-1.964,0,0,0,0,0.4969,-2.357,0,-1.309,0.4701,0,-2.437,0,0,-2.349,-5.538,0,-1.079,0
-0.644,0,0,0,0,-2.666,0,-4.449,0,0,0.1948,-2.192,-3.413,0,-3.868,0,0,0,-1.933,0,0,-1.693,0,0,0,-2.743,-1.853,-2.433,0,-0.03117,-2.82
-0.3562,0,0,0,-3.998,-1.732,0,-3.682,0,-2.337,0,-1.151,-2.738,0,-3.104,0,-2.138,0,-1.472,0,0,-2.531,0,0,0,-0.5209,0,-9.191,0,0,-3.784
0,0,0,0.9083,0,-1.397,0,-3.82,0,0.06939,-2.334,0,-0.6657,0,-1.966,0,0,0,-0.2691,0,0,-2.337,0,0,0,0.09433,0,-3.374,0,0,-1.57
0,-2.433,-3.685,1.487,0,-3.665,0,-3.996,0,1.137,0.2216,0,-1.314,0,1.368,0,0,0,-2.158,0,0.5853,0.3736,0,0,0,0,0,-4.75,0,0,0
0,-0.1898,-1.417,1.73,0,-3.742,0,-2.318,0,1.46,-3.343,0,0,0,0,0,0,0,-1.512,0,-1.28,-2.084,0,0,0,0,0,-5.402,0,0,0
0,0,0,1.315,0,-5.933,0,-3.205,0,3.131,-4.487,-3.14,-0.8906,0,-1.739,0,0,0,-2.362,0,0,-2.064,0.3035,0,0,0.9034,0,0,0,0,0
0,0,-2.342,0.9485,0.7026,-4.933,0,-3.617,0,1.499,-5.46,-3.319,-0.1863,0,0,0,0,0,-1.612,-0.1841,0,-2.454,0.7016,0,0,0,0,0,0,0,-2.172
0,-0.6627,-2.883,0,0,-4.788,0,-2.692,0,1.429,0.5217,-3.741,0.1923,0.7002,-1.123,0,0,0,-1.899,-1.522,0,0,0.7507,0,0,0,0,0,0,0,-2.752
-2.245,-0.1872,-1.022,0,0,-3.072,0,0,0,-0.7696,0,-0.3301,-0.9783,0,-2.484,0,-2.849,0,-3.218,-1.983,0,0,0,0,0,-0.2723,0,0,2.441,1.391,0
0,0,-6.148,0,-2.714,-3.343,0,0,-2.028,0,-3.787,-4.119,0,0,-1.118,0,-3.1,0,-2.994,-1.733,0,-0.2644,0,0,0,0,0,0,0.363,0.4006,0.3497
0,0,-4.576,0,-3.242,0.8722,0,0,0,0.1048,-2.738,-2.951,0,0,0,0,-0.8548,0,-1.847,-0.5365,0,-5.691,0,0,-1.536,0,0,0,0,0,-2.702
1.355,0,0,0,-2.613,-2.848,0,1.315,0,0.5638,-0.4348,1.203,0,0,-3.927,0,0.7649,0,-3.587,-0.6677,0,-1.861,0,0,-1.223,-0.2276,0,0,0,0,-5.721
-0.7482,0,-0.8808,0,-4.899,-9.793,0,-2.744,0,2.342,-1.528,-3.384,0,0,-2.307,0,1.257,0,-2.326,-0.5578,0,0,-3.542,0,0,-1.144,-1.963,0,0,0,-2.148
0,0,-1.07,0,0,-3.582,-4.49,-3.885,0,2.047,-4.874,-6.264,0,0,-2.558,0.5536,1.053,0,-1.886,-1.655,0,0,0,0,0,0,-3.22,-2.971,0,0,0
0,0,-6.748,0,0,-2.365,-3.199,-3.526,0,1.748,-3.98,-5.423,0,0,-3.497,0,2.473,0,-3.596,0,0,0,0,-0.1312,0,0,-3.066,0,0,0,0
0,0.2576,-1.963,0,0,0,0,-2.686,0,0,0,-3.78,0,0,-7.253,-2.155,1.085,0,-1.36,0,-5.019,0,0,-1.604,0,0,0.6826,0,0,0.3593,-6.786
0,0,-4.479,0,0,0.9745,0,-6.93,-0.7062,0,0,0,0,0,0.03853,-0.4582,2.56,0,-1.506,-1.065,-2.747,0,0,-0.4111,0,0,-0.6633,-0.6484,0,0,-1.745
0,0,-3.949,0,0,0,-4.529,-4.223,-0.4592,-1.115,-2.873,0,0,0,0,-0.1935,3,0,-1.994,-0.02724,-0.4913,0,0,-0.522,0,0,-0.04627,-1.678,0,0,-1.591
0,0,-3.034,0,0,-1.168,-0.213,-3.651,1.211,0.7889,-4.653,0,0,0,0,0.4108,0,0,-1.607,-1.038,0,-1.463,-2.372,-0.9147,0,0,-3.913,-1.681,0,0,0
0,0,-4.131,0,0,-2.794,-3.858,-4.029,0,-0.07354,-6.255,0,0,0,0,0,0,0,-1.099,-0.7356,0,-5.281,-2.123,0,0,0,0,0,0,0,-4.041
0,0,-0.6032,0,0,-4.282,0.01942,-1.054,0,0,-2.482,0,0,-1.721,0,0.5525,0,0,-1.953,-0.4141,0,-1.123,-1.001,0,0,0,0,0,0,0,-2.852
-0.07194,0,-1.44,0,0,-0.4914,-0.739,-4.812,0.1646,0,-5.494,0,-0.09537,0.3791,1.265,1.219,-0.02925,0,-0.6757,-0.4111,0.2332,0,0.3014,0,0,-1.532,0,-0.5277,0,0,-3.522
-1.466,0,-4.638,0,0,-3.906,-7.57,-2.025,2.414,0,-3.315,0,-1.663,0,-3.343,1.235,-1.358,0,-1.109,0,0,0,0,-0.7609,0,1.269,0,-3.702,0,0.3897,0
-4.169,0,-4.356,0,-6.868,-2.963,-3.256,-2.92,0,0,0,0,-0.2208,0,-3.067,3.064,0,0,0,0,-6.086,0,0,-1.1,0,0,0,-2.386,0,0.2515,0
-2.517,0,-8.336,0,-1.628,-3.429,-1.615,-1.69,0,0,0,0,0.4099,0,-0.5021,1.875,0,0,0,0,-1.973,-5.722,0,-0.718,0,0,0,-1.358,0,1.116,-1.83
-1.601,0,0,0,-1.35,-5.531,-1.793,1.079,1.188,0,-4.921,0,0,0,-4.39,2.057,0,0,0,0,-1.654,0,0,-1.127,0,0,-0.4594,-5.269,0,0,-2.124
-0.5139,0.6149,-0.6416,0,-4.518,0,-6.092,-2.443,0,0,-4.258,0,0,0,-2.991,0.852,0,-0.2541,0,-0.6874,-2.302,0,0,-0.9667,0,0,0,-3.627,0,0,-1.582
-0.8212,1.117,-2.002,0,-4.24,0,-7.015,-1.66,0,0,0,0,-1.01,0,0,0,0,-0.6293,0,-0.5955,0,0,0,-0.361,0,0,0,-3.219,0,0,-8.158
-0.588,-0.1307,-4.774,0,0,0,0.1776,0,0,0.02764,-0.4738,0,-2.097,1.122,0,0,0,0,0,0,0,0,0.09108,-0.8382,0,0,0,-1.699,0,0,0
-0.6089,0,-0.5106,0,-2.295,-4.379,0,-2.366,0,0.2154,0,-0.2455,0.0467,1.017,0,0,0,0,0,0,0.03416,0,0,-0.7464,0,0,-1.187,-2.303,0,0,0
-3.566,0,-5.836,0,-3.365,-1.57,0,-1.861,0,0,1.588,-0.8621,-0.9503,0.2774,0,0,-1.125,0,-0.3345,0,0,0,0.5152,-0.3972,0,0,-2.019,-2.668,0,0,0
0,0,0,-0.1077,-1.376,-7.021,1.776,-3.735,0,0,0,-3.157,-2.344,0,-4.107,0,0,0,-0.4458,0,0,0,-1.63,0,0,0,0,-2.316,0,0,0
0,0,0,0.3822,-5.245,-3.885,-0.634,-3.231,0,0,0,-4.853,-1.5,0,-2.246,0.17,0,0,-0.9481,0,0,0,-1.278,0,1.033,0,0,0,0,0,0
-2.036,-0.749,-0.7435,0,-10.26,-3.985,0,-0.776,0,0,0,-1.442,0,0,0,0,0,0,-1.63,0,0,0,-0.505,0,-1.461,0.7362,0,0,1.056,0,0
-2.204,-0.2466,-2.762,0,-0.8163,-2.104,-1.16,-6.972,-0.5988,0,0,-1.976,0,0,0,0,-0.08238,0,-0.8247,0,0,0,-1.972,0,0,1.307,0,-2.196,0,2.804,0
-1.067,0,-1.63,0,-0.218,-0.8887,0,-7.501,0,0,0,0,0,0,0,0.05989,-1.661,0,-1.371,0,-0.03812,0,-2.709,-3.506,0,1.048,-0.1667,-5.263,0,4.55,-0.7129
-4.276,0,-1.789,0,-0.8295,-1.922,0,-3.662,0,0,0,0,0,0,0,0.6177,0,0,-0.7484,-0.3322,-0.7833,-2.02,0,-2.13,0,0,0,-2.804,0,5.073,-3.263
-6.194,0,-3.402,0,-5.828,-3.111,0,-1.813,0,0,0,0.3774,0,0,0,1.116,0,0,-1.661,-0.5475,-4.187,-8.331,0,-0.358,0,0,-0.03607,-2.827,0.737,3.924,-3.118
-7.347,0,-4.609,0,-2.549,0,0,-2.573,0,0,0,-2.786,-0.7571,0.225,0,0,-2.158,0.521,-2.969,-1.71,-6.107,0,0,-3.468,0,0,0,-1.488,0.9451,3.151,0
-2.126,0,-2.965,0,-0.966,0,0,-3.397,0,0,0,-4.36,-1.512,2.874,0,0,0,0,-2.689,-0.6057,-3.31,0,0,-2.967,0,0,0,0,0,0,-1.377
0.3681,0,-3.364,0,-0.6134,-0.466,0,0,-1.3,2.903,0,-3.525,0,1.999,0,0.1829,0,0,-1.515,0,-1.052,0,0,-1.388,0.0175,0,0,-5.887,0.6127,0,0
0,0,-2.532,-0.2894,-3.291,-1.975,0,0,0,3.075,0,-6.044,0,2.296,-0.7473,0,0,0,-1.5,0,-4.441,0,0,-0.7185,-0.6377,0,0.0974,0,-0.7443,0,0
-1.132,0,-1.185,0,-5.744,-6.852,0,-5.756,0.2366,3.076,-3.793,-1.702,-2.524,2.102,0,0,0,0,-2.049,0,-2.203,0,0.437,0,0,1.959,-1.329,0,0,0,0.8445
0,0,-4.118,0,0,0,0,-4.956,0,3.17,-1.967,-4.599,0.9095,1.626,0,0,0,0,-2.297,0,-3.269,-1.32,-1.76,0,-2.157,0,-0.2781,-2.802,0.4226,0,0
0,0.2201,-3.9,0,0.8784,-1.323,0,-5.279,0,2.254,-2.992,-5.148,1.281,1.911,0,0,0,0,-3.213,0,-1.942,-1.713,-1.393,0,0,-0.5586,0,-2.583,1.366,0,0
0,0.1098,-3.03,0,-0.7745,-3.417,0,-3.213,0,0.1033,-3.654,-0.4627,-0.143,0.8949,0,0,-2.113,0,-1.174,0,-4.403,-0.1258,0,0,0,-3.084,0,-4.097,2.003,0,0
0,-0.8679,-2.151,0,-1.952,-6.996,0,-0.4648,-2.617,-0.8864,-2.319,-3.262,0,0,0,0,-1.597,0,-1.585,0,-4.336,-6.785,0,0,0,-1.032,0,-1.527,2.007,0,0
0,-1.079,-3.176,0.4179,-2.728,1.418,-0.3537,-4.311,-0.9841,0.9748,-5.087,-4.082,0,0,0,0,-0.298,0,-1.124,0,0,-8.389,0,0,0,-0.08885,0,-0.8247,0.9058,0,0
0,-0.6432,-2.83,1.174,-7.629,-9.213,-2.286,-2.977,0.6404,0.8816,-2.028,0,0,-0.3052,0,0,-0.2212,0,-2.453,0,0,-0.7891,0,0,0,0,0,-3.688,0.6746,-0.4561,0
0,0,-1.473,1.311,-3.351,-1.654,-2.847,-1.187,0,0.1673,0.8436,-1.298,0,-0.2061,0,0,0,0,-2.542,0,0,-5.94,0,0,-0.1984,0,0,0,0,1.484,0
-1.201,0,-2.699,0,-1.816,0,-3.26,-5.415,0,0,0,-4.511,0,0.6272,-2.221,0,0,0,-1.88,0,-2.713,-2.302,0,0,0.5275,0,0.698,-0.8697,0,4.014,0
-3.086,0,-4.317,0,-1.563,0,-4.429,-2.843,0,0,0,-6.844,0,3.969,-5.794,0,0,-0.6605,-0.9025,0,-1.027,-4.108,0,0,-0.002862,0,0.4538,-1.769,0,3.792,0
-2.286,0,-1.844,0,-7.095,-3.095,-4.348,0,0.4836,0,0,-1.096,0,3.328,-0.6439,0,0,0,-2.125,0,-2.206,-3.841,0.03923,-0.2543,-3.232,0,0,0,0,4.978,0
