beta0,beta1,yp
210.1,-3.185,160.7
216.7,-3,184.9
226,-4.332,204.6
221.4,-3.88,123.4
232.6,-3.347,142.9
226.9,-3.672,153.3
223.7,-4.075,103.1
210.7,-2.916,79.61
222.5,-3.034,196.3
225.9,-3.116,139.4
224.8,-3.445,180.4
214.3,-4.19,96.1
216.4,-3.724,106.1
224.7,-2.709,222.9
219.7,-3.368,162.1
221.1,-3.462,175.4
219.2,-2.956,146.9
221.4,-3.351,166.3
218.1,-3.681,162
216.6,-4.321,146
217.9,-3.836,83.62
221.9,-1.937,172.7
212.1,-3.943,157.6
225.8,-4.1,154.9
221.5,-4.21,142.1
226.1,-3.292,114.7
218.7,-3.521,192.3
228.5,-3.044,191.6
218,-3.862,215.1
220.6,-3.535,151.8
227.2,-3.145,164
225.2,-3.404,192.8
217.7,-3.283,187.3
221.7,-3.301,150.7
220.4,-4.216,176.7
216,-3.555,167.3
226.3,-3.037,191.9
217,-3.249,173
220.1,-2.799,147.9
220.5,-3.592,150.6
226.2,-2.964,192
222.9,-3.8,184.7
213.8,-2.836,125.3
223.7,-3.073,207.6
216.5,-3.808,131.4
225,-3.235,140.8
225.5,-3.323,154.9
222.2,-2.911,147
212.3,-3.55,100.7
224.7,-2.932,168.3
223,-3.619,155.5
225,-2.585,197.6
206.1,-3.186,170.1
216.2,-3.571,161.2
224.9,-3.516,165.9
225.1,-3.834,163.4
214.9,-3.585,147.3
219.8,-3.249,183.3
217.7,-3.918,146.5
223.8,-3.253,137.8
216.9,-3.118,208
221.4,-3.375,82.66
214.8,-3.372,127.3
214.1,-3.575,165.5
223.3,-3.887,128.1
223.2,-3.458,157
218.6,-2.957,161.8
225.9,-4.395,171.2
232.8,-3.781,159.4
216,-4.754,86.85
218.5,-3.638,123.2
210.2,-3.741,153.7
221.9,-2.316,180.2
222.2,-3.442,183.8
216.4,-1.901,207.5
212.7,-3.115,88.48
224.4,-3.431,62.51
222.1,-2.999,187.7
226,-2.914,186.5
223.7,-3.34,181
222.2,-2.778,179.9
221.6,-3.149,157.9
223.3,-2.776,168.2
214.4,-2.674,155.6
214.5,-3.391,167.7
226.5,-3.075,128.5
217.7,-3.171,145.4
223.5,-3.088,128.8
230.4,-2.577,199.4
217.4,-4.524,111.7
223.6,-2.511,82.57
225.1,-3.563,206.6
215.8,-2.645,170.9
218.1,-3.753,141.2
227.5,-3.617,110.2
220.7,-3.543,123.1
220.5,-2.392,161.5
224.6,-2.962,185.1
219.1,-2.829,185.8
225.7,-3.005,171.5
224.4,-3.967,243.6
221,-3.554,176.2
222.1,-3.039,145.8
222.1,-3.925,148.8
225.3,-3.238,149.3
230.6,-3.63,119.9
225.7,-3.663,174.2
220.9,-3.323,151.2
221,-3.293,158
216.9,-2.655,169.3
214.7,-2.55,168.7
225,-3.501,161.4
229.4,-3.487,174.1
218.9,-3.912,106.6
218.6,-2.566,166.5
218.8,-3.376,133.2
218,-3.841,167.2
225.3,-2.576,215
217.3,-3.011,142.5
219.7,-2.401,145.5
220.7,-3.724,179.5
214.1,-3.215,181.1
221.3,-3.879,166.8
223.6,-2.698,204.8
219.5,-2.996,151.8
232.4,-2.943,185
217.3,-3.443,174.4
214.7,-3.43,180
214.4,-3.302,108.1
219.2,-3.164,141.7
212.8,-3.356,177.4
212.5,-3.225,85.77
211.2,-3.508,152.4
222.2,-3.672,146.2
227,-2.111,167.3
218.3,-3.096,200.9
227.6,-3.038,184.1
218.4,-3.553,182.7
223.3,-3.087,204.8
223.1,-3.491,122.9
228.8,-3.511,210.7
225.9,-3.649,142.5
217.9,-3.104,173.7
215.7,-2.744,160.8
213.9,-3.772,177.1
218,-3.534,120
211.4,-3.103,75.54
224.4,-2.73,197.8
226.6,-3.379,189.2
229.4,-3.248,90.7
220.7,-2.727,121.4
229.6,-3.297,219.4
218.3,-3.716,151.9
221.6,-3.879,155.2
213.9,-3.047,147.3
218.3,-3.939,148.6
229.6,-3.658,154.9
216.1,-2.836,111.5
221.8,-3.15,115.7
222.4,-4.106,176.2
215.1,-2.71,214
220.1,-2.801,174
225.7,-4.154,134.8
213.9,-3.125,171.2
212.8,-2.675,145.1
212.8,-3.931,153.2
219.4,-3.499,106.8
221.4,-2.755,145
227.5,-3.281,151.4
217.4,-3.954,147
214.4,-3.738,114.2
218,-3.403,173.2
226,-4.32,147.5
220.8,-3.199,131.8
218.9,-2.272,185.5
226.8,-3.949,80.35
218.6,-3.25,147.2
214.3,-2.91,114.5
223.3,-3.722,125.9
227.4,-4.526,114.1
218.7,-3.576,173.1
214.4,-3.11,156.7
225.8,-3.809,100.9
224.1,-3.22,173.8
225.3,-2.732,218.7
222.7,-3.568,178.7
217.9,-2.68,146.5
218.6,-2.986,176.8
216.9,-3.268,179.3
224,-3.338,158.5
215.9,-3.423,139.5
225.3,-5.076,117.7
226.8,-3.911,144.8
226.5,-3.831,120.5
220.9,-3.389,149.2
227.5,-3.591,125.3
216.1,-3.627,245.7
222.5,-3.05,185.2
216.4,-3.142,141.2
230.4,-3.789,150.4
228,-3.151,158.8
225.4,-3.52,93.77
221.7,-2.931,238.4
220.5,-2.434,168.6
222,-2.363,179.5
215.8,-3.335,159.3
222.9,-3.378,159.3
211.2,-3.642,165.9
225.9,-3.375,150.8
230.1,-3.562,188.8
222.3,-2.778,192.9
221.3,-3.341,170.9
219.1,-3.526,165.6
216.6,-3.457,122.1
216.8,-2.492,192.1
226.7,-2.98,170.1
215.3,-2.741,162.3
223.2,-3.822,120
216.1,-3.007,193
223.3,-3.415,143.3
223.1,-3.433,135.7
226.5,-2.805,164.6
217.5,-3.779,135.1
218.6,-3.013,163.1
218.2,-3.882,119.8
225.9,-3.196,154.5
214.8,-3.284,79.95
225.4,-3.538,141.1
217.5,-3.184,174.1
222.7,-3.696,95.66
218.8,-2.858,213.7
213.5,-2.412,184.3
218.4,-3.233,63.98
219.2,-3.234,146.5
219.1,-3.515,170.2
216.8,-2.595,185.2
225.7,-2.566,219.8
218.1,-2.631,144
219.8,-2.993,132.6
216.6,-3.818,135.1
230.1,-2.483,160.7
215.1,-3.099,142.8
216.8,-3.441,154.2
218.7,-2.981,200.8
222.5,-2.321,175.4
229.5,-3.029,172.2
218,-2.634,179
224.5,-2.758,160
217.5,-2.686,173.8
227.9,-2.857,119
218.3,-3.134,180.1
223.4,-3.212,164.4
213.9,-3.156,152.8
218.2,-2.181,163.6
226.2,-3.706,117.5
226.5,-2.774,191.6
219.9,-3.695,127.3
221.8,-3.575,133.9
218,-3.46,228.5
220.6,-3.29,170.2
219.9,-3.846,133.4
222.9,-3.164,183.4
225.3,-3.169,171.3
221,-3.537,156.6
222.2,-2.06,149.4
220.1,-3.616,145.6
215.6,-3.181,115
224.1,-4.293,154
230.1,-4.833,228.5
220.5,-1.968,164.8
221,-3.285,145.9
222.1,-3.629,124.5
215.4,-4.177,83.06
218.5,-2.449,191.5
215.9,-2.803,198.4
219.2,-4.167,181.5
222.4,-3.198,112.5
221.7,-2.252,160.3
217.1,-2.863,254.7
216.5,-3.267,159.7
219.3,-2.979,78.66
222.8,-3.624,143.2
225.8,-3.064,156.1
225,-2.688,179.9
217.7,-2.906,189.5
225.7,-2.341,181
215.9,-2.362,153.9
220.9,-3.338,134
216.8,-2.893,160.8
219,-4.917,142.9
221.1,-3.332,165.2
222.8,-3.61,151.7
218.4,-3.712,131.1
216.4,-3.588,152.4
222.5,-3.284,139.5
225.6,-4.163,158.6
220,-3.217,172.9
222.3,-3.325,202.6
226.9,-3.42,154.3
219.1,-3.157,147.4
224.2,-2.742,164.5
219.8,-2.752,193.6
219,-2.403,164.3
223.4,-3.069,131.7
215,-3.763,118.5
216,-2.236,188.6
224.6,-3.569,180.5
219.3,-3.891,164.7
225.6,-3.472,157.8
217,-2.954,123.9
223.4,-2.99,173.4
218.2,-3.644,181.7
217.3,-3.358,120.6
224.8,-3.387,176.6
213.4,-3.721,104.5
223.9,-2.995,185.3
220.6,-3.425,150.4
206.6,-2.919,127.3
223.9,-3.149,132.8
219.6,-3.338,170.5
222.7,-3.569,169.5
231.8,-2.41,203.7
208.7,-4.033,102.8
216.2,-3.337,205.4
224.7,-3.084,168.9
215.8,-4.174,105.8
218.6,-3.401,69.35
227.5,-3.626,158.2
218.3,-3.856,157.2
219.8,-2.707,175.1
223,-2.551,177.1
218.5,-2.587,170.8
213.4,-3.836,176.7
224.1,-3.355,175.2
218.9,-3.545,147.6
211.6,-4.229,102.6
209,-2.446,103.8
216.2,-3.875,132.8
220.3,-2.095,186.3
219,-3.018,140.1
216.8,-3.41,165.1
219.8,-2.318,179.1
229.2,-3.625,163
218.1,-3.341,165.9
231,-3.347,176.2
213.6,-3.352,87.62
220.1,-2.99,136
222.3,-3.259,140.6
218.8,-3.195,125.6
222.3,-3.793,138.1
229.4,-2.621,182.7
222,-3.942,130.9
212.1,-2.638,173.6
222.9,-3.977,115
216.5,-3.645,157.6
226,-3.061,123.4
215.1,-2.956,176.1
219.9,-3.569,145.1
225.2,-2.95,129
217.3,-3.065,159.6
212,-3.701,143.8
218,-3.435,195.2
227.6,-2.192,178.2
226.7,-2.841,199.5
222.6,-3.376,136.7
223.9,-2.822,202.8
214.9,-3.843,151.9
221.1,-3.379,146.8
219.7,-2.68,157.3
223.2,-3.347,190.8
213.9,-2.622,189
218.7,-3.846,141.9
222.1,-3.72,120
222.4,-3.15,174
220.1,-2.879,163.6
220,-3.883,90.73
214.4,-3.952,109
221.7,-3.228,140.9
218,-3.451,147.6
218.7,-2.96,151.7
227.9,-3.551,178.5
220.2,-3.033,136.4
223.3,-2.922,130.6
213.6,-2.812,110.8
229.7,-2.809,197.1
223.2,-2.78,203.4
222.7,-3.765,158.6
211.5,-3.255,145.9
224.6,-3.348,140.4
221.1,-3.414,156.6
218.5,-3.017,146
222.8,-3.48,154.6
225.4,-2.6,249.4
210.4,-3.04,167.7
208.2,-2.263,173.4
225.7,-3.434,114.6
230.2,-2.613,158.6
220.4,-4.531,153.7
214.7,-4.702,66.64
215.3,-2.798,230.7
230.7,-3.987,133.2
224.7,-3.455,92.79
223.8,-3,120.4
223.3,-2.975,122.7
217.8,-3.792,178.8
215.2,-2.715,137.9
223.6,-3.667,128.5
213,-2.825,166.1
222.5,-3.151,179.6
215,-3.275,175.3
220.9,-3.384,162.1
229.1,-4.164,73.89
222.9,-2.421,146.9
223.6,-3.286,165.5
213.8,-3.726,147.4
232.9,-3.4,149.7
233,-3.86,139.7
216.6,-3.823,102.3
213.3,-2.876,149
213.2,-2.844,131.5
220.2,-2.949,129.7
224.6,-3.579,168.7
216.4,-3.545,122.7
225.6,-3.432,132.2
223.1,-3.563,121.1
218.5,-2.725,104.9
217.6,-4.006,173.4
215.7,-3.319,193
219.7,-3.027,180.4
217,-3.107,154.5
220.9,-4.473,111.4
220.9,-2.794,127.4
224.9,-3.325,204.9
217.3,-4.033,109.6
225.5,-2.907,192.3
223.5,-2.479,158.4
215.3,-3.701,167.7
221.5,-2.9,144.5
224.4,-2.198,150.4
227.1,-3.424,199.7
218,-3.678,145.2
227,-2.831,161.7
221.7,-3.823,85.92
222.1,-2.833,153.3
218.4,-2.972,221.8
224.7,-3.491,157.4
219.7,-3.058,150.6
221.4,-2.255,182.1
214.1,-3.038,166.9
220.1,-2.899,147.4
215.4,-3.081,158.4
224.4,-3.398,145.3
218.6,-3.599,130.9
215.6,-4.525,122.7
207.7,-2.185,187.7
229.5,-3.453,165.6
225.7,-3.343,142
219.6,-2.986,185.7
227.6,-2.902,180.3
227.1,-3.018,176.1
218.3,-2.6,130.7
225.7,-3.996,181.1
218.1,-3.643,59.59
220.6,-3.451,96.31
214.6,-3.921,193.5
217.3,-3.257,144.9
219.6,-3.681,126.7
218.3,-2.802,145.9
219.4,-2.653,126.8
225.5,-3.208,201.3
213.5,-3.166,156.7
215.5,-3.237,156.3
228.3,-2.958,157.3
224,-3.215,133.3
219.8,-4.105,133.8
217.5,-4.222,146.2
219.8,-3.302,149.1
221.2,-3.133,200.7
225.1,-3.819,145.9
217.6,-3.773,190.9
229.7,-3.37,168.8
225.7,-2.721,200.6
219.4,-2.986,141.9
213.6,-2.851,181.3
232.6,-3.257,177.4
214.8,-2.828,148.3
224.7,-4.045,127.8
218.7,-2.491,108.1
228.9,-4.061,153.8
223.6,-3.467,106.7
213.4,-3.799,137.3
217.3,-2.949,126.4
218,-3.254,134.8
214.6,-3.546,168.8
218.8,-3.233,158.2
232.4,-3.764,183.7
225.1,-3.934,134.3
220.1,-3.049,189.2
222.4,-3.415,191.6
223.6,-3.261,124
214,-3.649,157.3
214.8,-3.256,153.6
212.4,-3.449,145.5
216.2,-2.903,195.5
216.4,-2.385,191.6
219.5,-3.008,191.3
221.7,-3.78,124.6
221,-3.177,153.7
217.4,-2.941,178.6
223.1,-4.274,81.21
223.9,-2.94,168.5
222.8,-3.358,151.4
223.8,-2.722,174.9
222.5,-4.169,97.58
222.3,-3.272,94.99
222.8,-2.732,193.1
226.9,-1.844,189.3
212.9,-3.528,100.2
231,-3.334,163.2
218.9,-2.693,117
219.7,-2.899,172.3
214.4,-4.099,114.4
231.6,-1.453,271.3
218.9,-3.945,144.2
215.7,-3.637,182.7
220.7,-2.712,126.4
230.3,-3.738,124.2
216.6,-4.097,165.6
217.1,-2.461,147
215.4,-2.916,159.9
221.4,-3.753,155.4
212.1,-4.244,179.7
221.2,-3.787,140.5
221.8,-3.792,147.1
222.9,-3.667,139.3
223.7,-3.563,165.5
223.8,-2.656,149.4
217.8,-3.53,142.7
224.3,-3.154,202.1
220.5,-2.739,176.6
214.1,-3.829,123.6
218.1,-3.391,167.4
220.8,-2.752,158.6
222.8,-3.626,168.1
222.2,-2.963,158.9
224.4,-3.376,198.6
226.9,-3.012,134.6
220.5,-2.967,176.2
225.1,-3.861,192
221.9,-3.992,163.7
218.1,-3.389,172.8
223.8,-4.066,114.2
211,-3.275,174.5
226.7,-3.546,131.6
227.2,-3.663,162
221.2,-3.46,164.4
222.3,-3.063,141.6
225.7,-3.445,182.6
222.6,-3.369,129.9
225.2,-3.759,154.3
217.2,-3.557,108.8
225,-3.055,142
221.8,-3.685,143.3
221.3,-3.338,156.8
223.8,-3.204,177.3
219.9,-2.626,170.7
228.2,-2.763,177.6
221.6,-3.028,120.3
229.1,-2.323,221.9
228.5,-4.064,82.33
231.9,-3.739,185.9
219.6,-2.998,162.6
224,-3.32,127.2
219.8,-3.008,94.49
216.8,-3.388,76.63
220.9,-2.56,180.2
219.2,-3.746,88.35
223.6,-3.862,114.2
216.6,-3.725,128.9
220.1,-3.769,118.5
217.2,-2.821,190.4
217.3,-3.465,92.87
216.3,-3.64,145.4
226.2,-2.606,181
224.6,-2.738,151.8
223.2,-2.298,230.7
208,-3.314,148.5
224.8,-3.411,136.5
225,-3.143,170.4
222,-3.284,217.5
232.6,-3.327,150.9
208.5,-2.973,174.5
227.3,-3.482,151.1
220,-3.118,121.4
231.3,-3.285,186.7
229.7,-2.973,129.3
214.9,-3.642,196.3
226.4,-2.581,236.4
226.3,-2.559,205.8
220.8,-3.173,158.6
225.4,-2.945,169.5
218.3,-3.305,156.9
219.3,-5.03,137
228.6,-3.571,164.7
228.7,-3.628,136.8
222.1,-4.372,133.9
217.1,-3.58,171.6
219.5,-3.477,194.8
222.2,-2.679,166.8
217.2,-3.917,109.8
225,-3.531,146.3
220.7,-3.391,127.3
220.6,-3.811,152.4
216.1,-3.381,181.8
221.2,-2.565,199.9
224.6,-2.796,150.4
227,-2.989,154.9
217.8,-2.679,140.3
235,-2.401,199.3
221,-3.496,201.1
222.1,-2.933,134
217.8,-2.586,171.8
221.9,-3.883,185.9
220.9,-2.591,155.8
234.7,-3.708,185.7
228.1,-3.631,154.9
218.7,-3.986,193
225.5,-3.768,195.6
223.6,-3.049,132.1
225,-3.128,193.8
223,-2.952,143.7
221,-3.44,182
220.9,-2.908,176
222.5,-4.14,124.4
229.6,-2.156,192.8
222.8,-4.009,121.4
226.8,-3.237,185.9
228.3,-3.22,149.9
219.1,-3.515,165.2
219.6,-2.323,183.9
214,-3.384,211.1
220.4,-1.944,212.7
214.9,-3.319,173.1
212.3,-2.67,178.3
225.5,-2.828,180.8
225.6,-2.852,140.6
214.1,-4.3,126.4
225.7,-4.122,129.5
222.6,-3.403,172.2
221.3,-3.765,128.9
217.1,-2.427,175.5
220.4,-3.004,153.4
231.4,-3.039,128.9
220.2,-2.999,144.5
216.6,-3.044,175.1
235.1,-3.056,126.6
220.7,-4.537,81.31
221.5,-3.418,164.3
226.2,-3.794,86.55
219.1,-3.005,109
224.3,-3.028,180.4
226.7,-3.351,185.3
220.9,-2.765,200.1
220.3,-2.845,190.2
226.7,-4.126,181.4
216.1,-3.335,138.5
230.2,-3.026,162.2
225.8,-3.545,175.9
214.9,-2.504,233.6
207.6,-3.753,168.4
228.3,-4.142,117.9
228.7,-4.259,181.9
210.5,-3.449,108.1
221.2,-4.488,90.59
222.6,-2.685,166.9
219.8,-2.854,185.9
212.7,-2.826,164.6
211.1,-3.707,129.3
221.1,-3.354,196.6
215.4,-3.583,153.4
225.2,-3.701,133.1
219.7,-2.854,154.9
212.1,-2.648,167.2
224.5,-4.396,165.4
220.6,-3.388,140.1
222,-3.795,134.1
219.2,-3.056,185.8
226.7,-3.233,172.5
223.3,-3.536,202.8
225.3,-2.922,164.2
221.9,-3.182,116.8
211.7,-3.146,121
219.1,-2.701,184.1
224.3,-2.59,208.1
214.8,-3.351,146.3
218.2,-3.129,161.3
216.3,-3.041,119.2
218.4,-2.894,124.4
224,-2.029,205.8
226.8,-2.545,183.6
218.8,-2.097,148
217.1,-3.255,191.6
215.2,-3.089,137.7
219.5,-3.664,110.5
216.6,-3.647,140.6
214.2,-3.739,130.4
212.4,-3.182,122.7
219.5,-4.59,148
217.7,-3.255,184.1
216.1,-3.406,157.3
222.1,-3.828,174.6
221.5,-3.486,137.9
223.1,-3.77,146.7
218,-4.517,115.7
207.7,-3.409,47.31
222.8,-3.273,158.1
218.4,-3.142,195.5
214.7,-3.599,156.1
228.6,-3.223,225.5
219.6,-4.059,139.8
217.1,-3.472,119.2
211.8,-3.318,151.9
224.9,-2.872,189
220.2,-2.369,133.5
226,-3.192,181.5
228.5,-3.455,162.7
225,-4.083,149.9
224.5,-3.484,165.8
225.5,-3.822,135.1
218.1,-2.809,126.9
220.1,-2.99,164
226.1,-3.566,149.2
227.2,-3.631,139.4
227.2,-3.389,184.6
217.9,-3.403,171.3
220.6,-2.782,179.1
214.5,-3.59,78.3
216.4,-4.333,125.2
220.5,-2.628,153.8
209.8,-3.321,115.1
212.7,-2.861,128.4
224.7,-3.864,188.3
219.3,-2.642,167.4
218.6,-1.985,188.9
231.7,-2.815,150.3
208.7,-3.514,116.9
220.5,-4.131,131.8
215.6,-3.892,150.2
228.1,-3.792,157.1
223.2,-3.03,127
212.8,-2.456,143.6
224.8,-3.685,118.2
214.1,-3.835,194.1
224.3,-4.381,63.26
219.6,-3.437,139.8
225.9,-3.58,157.9
216.2,-3.535,117
225.2,-3.202,164.9
227.9,-3.286,209
226.4,-2.408,170.4
227.8,-3.981,147
227.3,-3.138,132.6
216.3,-2.458,106.1
227.5,-4.126,134.1
228,-3.111,170.5
220.8,-3.393,192.7
213.1,-3.391,136.4
222,-3.215,169.7
215.9,-3.351,139.8
231,-3.256,189.9
222.1,-3.453,79.8
215.9,-4.048,121.9
208.8,-2.996,176.4
229.7,-3.395,176
223.6,-3.206,100.3
202.3,-3.276,128.1
229.2,-3.736,133.4
224.9,-3.472,126.7
220,-3.135,169.2
224.5,-3.269,164.5
227.2,-3.061,184.2
221.5,-2.867,130.9
226,-3.718,193.7
216.7,-2.809,85.39
226.1,-2.932,180.3
230.1,-3.432,146.5
215,-2.366,154.6
218.2,-3.368,122
214,-2.884,189.9
210.2,-2.786,136.6
227.5,-2.362,163.8
216,-3.277,154.3
220.5,-3.531,108.1
221,-4.585,136
222.2,-2.764,144.2
216.5,-3.2,122.3
219.1,-2.107,180.7
220.2,-2.815,160
226.6,-2.295,181
232,-2.888,188.9
223.3,-2.955,125
229.9,-2.735,200.9
214.9,-3.885,112.9
223.8,-2.958,148.1
215.8,-3.006,131.3
226.2,-3.746,168
218.6,-3.657,195.7
223,-2.658,174.3
214.3,-3.44,161
218,-2.764,173.8
213.1,-2.896,189.1
227,-2.956,134.1
219.2,-3.403,109.3
225.3,-2.725,153
219.7,-3.574,187.1
219.7,-4.165,135.1
222.5,-3.367,194.9
220,-3.447,137.5
221.7,-3.072,156.5
220,-3.257,149.3
219.6,-2.238,186.3
216.6,-2.968,167.1
220.3,-4.038,118.2
219.5,-3.13,184
219.8,-3.159,153.8
216.9,-2.81,174.3
219.5,-2.81,220.8
217.3,-2.8,140.8
218.1,-2.681,216.4
224.4,-2.552,174.3
218.5,-3.95,152.8
224.3,-4.006,169.7
223.4,-3.558,126.7
223.6,-3.366,160.7
224.8,-2.457,161.6
227.7,-3.55,205.9
225.6,-3.242,121.3
220.8,-2.801,161.6
218.7,-2.986,134.4
218.7,-3.569,136.6
212.6,-3.387,180.2
224.5,-3.051,171.9
222.8,-3.684,143
218,-2.961,205.6
219.5,-3.591,201.4
221.3,-3.374,147.9
220.8,-3.288,192.1
224,-3.314,137.2
223.4,-3.665,127.2
223.3,-2.867,140.2
221.1,-3.402,142.1
215.6,-2.904,130.3
218.3,-3.717,135.8
222,-3.477,151
220.5,-2.948,160
223,-2.945,175
219.9,-2.792,216
223.3,-2.911,190.1
220.9,-3.215,151.1
216.9,-2.953,157.4
229.2,-3.353,138.5
221,-3.751,197.8
214.8,-3.538,167.8
221.1,-3.017,179.7
218,-3.024,225.9
227.9,-4.451,167.5
218.9,-4.036,95.85
228,-3.65,192.8
223.3,-3.803,182.4
223.5,-3.688,130.4
216.3,-2.426,239.4
224.2,-2.729,171.2
224.9,-2.783,155.8
222.1,-3.306,99.87
217.1,-2.97,176.1
226.2,-3.695,159.7
225.6,-3.691,187.8
226.6,-3.249,150.1
224.8,-2.728,183.1
218.8,-2.468,135.3
211.1,-2.782,139.4
212.4,-3.836,150.6
214.3,-3.67,161.4
229.2,-3.526,157.5
219.6,-2.342,178.7
227.9,-3.253,190.4
224.2,-3.234,156.8
208.3,-2.513,179.1
224.9,-1.831,245
228,-3.047,128
231.3,-3.83,148.4
213.1,-3.259,219.3
217.8,-2.963,135.1
227.9,-2.677,185.6
224.1,-3.028,159
228.6,-4.045,114
220.5,-2.691,132.6
224.8,-3.389,180.3
225.4,-3.486,140.9
222.4,-4.16,79.51
218.4,-2.864,157.9
219.9,-4.123,125.6
222.7,-2.872,194.6
217.4,-3.261,137.4
214.9,-3.377,121.3
219.9,-3.435,168.5
221.5,-3.619,171.5
217.9,-4.139,116.2
222.2,-2.798,199.8
216.7,-3.613,153.4
219.2,-3.244,122.3
230.7,-3.613,198.2
223.6,-3.139,176.7
219.5,-3.102,167.5
216.4,-3.135,216.5
218.8,-3.041,164.4
226.5,-3.225,104.3
216.1,-3.223,166.1
221.5,-2.857,191.8
220.9,-2.489,200.2
221.8,-3.107,171
230.6,-2.394,191.1
210,-3.966,160.2
224.5,-3.019,192.6
230.9,-2.98,197.1
228.1,-3.784,131.8
214.9,-3.213,167.3
221.1,-3.189,205.8
228.5,-3.419,179.7
226.8,-3.558,184.4
209.9,-3.081,154.4
216.7,-3.678,157.1
223.1,-2.565,224.9
219.2,-3.179,126.7
216.6,-3.003,180.5
212.2,-2.67,112.5
221.4,-3.295,204.7
220,-3.41,208.1
222.2,-3.644,135.4
228.6,-3.769,196.5
216.9,-2.894,142.9
232.9,-3.397,170.3
219.8,-3.541,156.6
222.4,-3.481,161.6
222.6,-2.929,159
229.7,-2.658,193.4
217.2,-2.479,147.3
216,-3.688,163.8
215.3,-3.677,150.1
219.5,-2.954,164.9
220.9,-3.834,158.2
223.7,-3.376,142.3
216.8,-2.822,188.4
219.4,-3.971,130.9
229,-3.535,169.2
224,-3.568,245.4
227.1,-3.422,198.9
218.1,-3.893,103.3
225.9,-4.17,155.5
219.6,-3.191,195.4
225.2,-3.388,150.9
217.6,-2.572,223.3
210.4,-3.109,161.9
216,-3.395,180.6
220.5,-3.231,153
224.3,-3.413,160.9
231.2,-3.169,159.7
219.1,-4.023,128.2
215.2,-4.417,109.3
222.4,-3.267,169.8
220.1,-3.069,162
211.3,-3.635,113.2
221.6,-3.084,175
220.7,-4.051,138.1
222.7,-3.204,185.3
218.5,-3.923,160
222.8,-3.583,217
218.4,-2.417,159.1
224,-4.077,117.7
223.2,-3.026,131.3
225.7,-2.823,130.3
222.4,-3.413,131.6
220.6,-3.17,122.2
225.4,-3.651,186.2
220,-4.265,144.6
228.1,-1.831,173.1
225.9,-3.105,128.2
212.2,-3.466,156.9
217.7,-3.286,176.3
223,-2.958,170.6
215.5,-2.771,117.2
223.1,-2.825,147.6
219.2,-2.754,172.2
221.2,-2.849,162.3
218.4,-3.829,121.1
220.1,-3.412,142.9
225,-3.211,114.7
220.9,-3.09,186.7
227.2,-3.611,163
224.9,-3.09,197.1
213.4,-3.707,177.9
227.8,-4.187,127.5
223.8,-3.094,165.7
214.6,-3.87,152.9
218.2,-2.753,196
219.2,-3.14,173.8
218.8,-3.742,153.7
225.2,-3.304,182.8
221.4,-3.228,134.9
227.5,-3.483,143.8
218.5,-2.747,154
225.7,-3.327,131.4
219.3,-3.407,187.3
224.4,-4.703,157.6
223.1,-3.609,133.5
225.8,-3.792,162.5
211.6,-3.485,189
208.9,-2.645,157.6
218.9,-4.256,185.5
220.9,-3.276,190.8
222.8,-3.26,148.1
219.6,-2.864,132.2
227.7,-3.082,183
228,-3.536,103.9
222.7,-2.957,165.5
216.8,-3.994,100.6
214.6,-4.44,114
217.9,-3.77,102.5
223.2,-2.113,198.3
212.5,-4.173,121.7
223.1,-3.727,143
217.8,-4.235,133.3
223.9,-3.288,170.3
215.4,-3.622,151.7
223.3,-3.782,135.8
223.9,-3.228,183.8
216,-3.16,176.6
212.4,-3.444,134.8
224.4,-3.527,139.5
229.2,-3.519,208.3
213.1,-2.569,145.7
219.2,-3.086,142.8
229.7,-3.324,189.9
226.8,-3.142,174.5
221.3,-3.537,204.7
216,-3.528,182.3
213.3,-3.148,133.2
220.7,-3.603,95.48
216.8,-2.474,107.6
215.3,-3.993,122.6
221.8,-3.588,154
220.7,-3.424,202.4
225.9,-3.484,206.7
225,-2.676,170.1
230.2,-3.295,171
225,-3.697,179.5
227.2,-4.134,198.3
222.4,-3.406,182
217.9,-2.419,158.5
225.1,-3.273,131.7
222.5,-2.672,151.4
222.7,-0.9395,149.4
221.8,-3.879,172.8
226,-3.683,162.9
218.9,-3.318,148
220.8,-4.541,154.2
220.6,-3.508,153.7
220.4,-2.916,174.1
220.8,-3.092,169.9
207,-3.177,161.7
220.5,-3.045,170.5
222.5,-3.796,165.2
221.8,-2.493,226.6
218.1,-2.074,188.3
212.3,-3.024,131
231.7,-3.659,130.9
223.6,-4.045,149.3
216.8,-2.512,176.9
230.5,-3.108,186.5
222.3,-3.395,221.4
232.9,-3.813,174.9
208.3,-4.411,103.1
220.3,-4.228,122.5
223.1,-2.625,176.2
208.7,-2.93,161.9
227.3,-3.047,171.5
221.3,-3.252,194.2
225.7,-3.212,207.4
215.5,-2.63,173.4
220.3,-3.134,191.4
216,-3.459,150.7
222.7,-4.636,109.6
226.6,-3.259,168.2
226.9,-3.005,215.4
221.6,-3.434,133.5
220.5,-3.869,179.5
224.8,-4.677,159.2
215.6,-3.009,175.6
212.8,-2.168,170.2
213.7,-3.174,162.7
220.3,-2.724,131.8
224.1,-3.26,140
224.2,-3.533,166.7
227.5,-3.989,161.9
212.9,-3.416,162.1
216.9,-4.213,156.1
230.7,-3.656,214.2
226.2,-3.553,147.4
221.7,-3.12,125.9
