beta0,beta1,yp
222.1,-2.647,202.3
219.9,-2.767,181
222.2,-2.87,165.2
222.8,-3.483,112.6
217.9,-3.322,150.9
227.2,-3.668,131.9
223,-2.658,221.8
227.2,-3.355,120.7
225,-4.083,191.2
223.1,-3.449,137
216.2,-2.225,154.2
221.9,-4.099,179.7
219.4,-3.577,129.8
206.1,-2.87,115.8
216.5,-4.501,83.74
225,-3.587,125.5
213.7,-2.613,116.1
225.3,-2.981,178.2
217.7,-3.222,131.6
223.2,-3.639,162.1
215.6,-3.158,160.6
226.6,-3.651,158.7
219.5,-3.389,146.7
219.9,-2.963,108.6
223.8,-3.427,174.2
225,-3.455,193.3
220.3,-3.445,121.2
223.8,-2.64,136.2
222.7,-2.762,195.3
231.7,-4.024,106.8
221.4,-3.415,130.4
220.4,-3.307,147.4
223.5,-3.62,183.3
230.8,-3.398,130.8
215.5,-3.505,141
212.8,-3.443,143.6
222.1,-3.516,95.75
225.2,-3.543,162.1
211.9,-3.099,96.4
229.4,-3.034,89.76
217.2,-3.555,134.9
208.8,-3.7,152.3
222.5,-3.687,110.1
222.9,-3.476,135.4
225.6,-2.404,215.6
216.7,-3.925,147.6
221.5,-3.835,89.95
215.2,-3.791,146.9
215.1,-2.763,176.7
224.9,-4.649,119.4
227.2,-2.573,101
215.8,-3.351,122.9
221.7,-3.033,197.8
214,-3.265,181
223.6,-2.76,184.4
213.7,-2.497,170.3
213,-3.665,100.9
226.5,-2.413,196.7
222,-3.49,172.7
221.5,-3.708,198.9
219.3,-3.524,127.3
216.7,-4.034,147.4
221.3,-3.062,178.4
220.4,-3.582,157.6
218.3,-3.601,132.6
221.7,-3.898,107.3
217.9,-3.082,126.3
221.8,-3.29,107.5
230.2,-4.624,97.1
225.2,-2.598,154.1
220.9,-2.943,174.5
219.8,-3.442,140.2
215.6,-3.501,131
222.1,-3.55,162.7
221.6,-2.97,175.6
220.7,-2.61,157.8
212.4,-3.083,141.5
205.8,-2.395,87.12
220.7,-2.662,209.3
226.7,-3.391,140.9
227.3,-3.004,183.1
219.1,-3.865,179
220.1,-3.072,168.8
223,-3.488,126.2
209.1,-2.815,197
233.9,-3.013,206.5
220,-3.439,115
226.5,-2.135,179.4
224.9,-3.201,201.5
218.3,-4.108,155.8
228,-3.019,162.9
212.7,-2.945,133.4
215.6,-2.667,154.9
232.4,-2.099,244
227.4,-3.725,162.1
224.5,-3.258,167.9
223.4,-3.558,212.9
217.8,-2.297,129.7
220.7,-4.044,130.5
220.9,-2.595,130.2
216.7,-2.356,178.8
218.2,-3.275,161.4
219.2,-3.326,141.6
224.4,-3.523,156.5
229.4,-2.749,185.4
221.1,-2.926,164.6
214.8,-2.507,178.2
220.5,-2.671,187
219.2,-3.342,189.9
225,-3.39,204.8
209,-3.808,170.7
212.6,-3.899,149.9
221.4,-4.299,112.6
221.1,-3.239,154.8
224.4,-3.22,145.9
225.6,-2.863,229.5
222,-2.869,145
224.5,-3.584,124.5
215.2,-3.279,90.9
211,-3.444,168.8
224.1,-3.176,186.5
222.1,-3.589,132.9
215.6,-3.38,156
225.5,-3.424,133.7
212.4,-3.563,135.5
223.3,-3.12,168.4
220,-3.407,136.8
225.3,-2.767,200.3
220.4,-3.173,113.1
221.2,-3.316,182.3
218.7,-2.988,173.1
220.4,-3.104,132.4
211.9,-3.333,150.6
217,-2.408,170.1
214.4,-3.187,170.6
217.1,-4.064,131.6
230.7,-3.589,176.8
215.9,-2.069,180.3
228.3,-3.262,150.9
219.3,-2.847,212.1
219.4,-3.136,128
221.1,-3.982,147.8
220,-3.102,162
226,-2.562,155.8
224.9,-4.086,130.8
220.3,-3.899,96.43
228.5,-3.242,175.7
222.6,-2.821,165.2
220.1,-3.463,156.7
218.5,-2.656,120.4
211.4,-2.278,193.6
218.6,-2.951,106.3
208.9,-2.708,203.7
217.6,-3.903,157.4
219.6,-3.885,168.3
229,-3.437,165.2
223.9,-2.557,209.6
222.8,-2.618,170.2
221.1,-3.095,161.6
223.6,-2.757,165.4
215.2,-2.708,169
217,-3.471,157.3
225.6,-2.659,117.9
228,-3.933,125
233.4,-2.741,122.2
226.8,-2.597,182.8
221.2,-3.988,132.8
218.4,-3.111,179.7
221.8,-3.328,137.4
221.9,-2.496,155.5
215.2,-3.897,115.6
227.9,-3.354,157.6
218.2,-4.034,123.4
215.9,-2.56,160.7
215.5,-3.585,167.8
219.8,-2.921,197.9
219.2,-4.044,156.1
226.5,-2.893,192.5
228.4,-3.274,169.2
221.7,-3.317,142.9
225.6,-3.463,170.6
228,-3.032,181.1
225.1,-3.57,120.1
227.5,-3.277,165.3
216,-3.186,147.3
225.9,-2.998,176.4
219.2,-3.183,117.9
221.3,-3.373,187.7
217.1,-3.486,152.1
223.2,-3.456,204
218.9,-3.052,151.7
217.4,-3.58,142.8
224.2,-2.57,87.62
213.1,-2.031,168.8
211.5,-3.237,113.9
225.7,-3.488,152.1
228.3,-2.574,188.9
217.3,-3.727,190
221.5,-4.451,108.9
224.3,-3.406,198
224.7,-3.137,150.7
217.1,-3.72,152.1
211,-2.963,115.1
219.1,-3.381,150.4
222,-3.468,167.3
219.6,-3.21,161.5
217.8,-4.808,27.92
227.2,-1.93,152.7
218.2,-3.47,192.4
219.7,-3.96,149.4
218.4,-3.977,129.3
218.3,-4.293,118
218.2,-3.194,186.2
208.9,-4.216,133.8
222.6,-1.333,197.4
219.3,-3.784,93.83
225.8,-3.366,206.5
225.4,-3.971,159.9
221.2,-3.226,156.8
214.8,-2.469,198.1
219.6,-2.833,216.4
215.5,-3.258,118
220.1,-3.54,149.7
218.2,-3.455,157.8
224.8,-3.281,151.1
219,-2.851,205.8
221.6,-3.677,134.5
220.2,-3.536,147.6
227.7,-3.706,49.36
219.3,-3.106,125
215.5,-2.892,121.8
210.7,-3.962,126.1
207.5,-3.59,139.8
222.7,-3.197,143.5
226.2,-3.37,139
220.6,-3.712,142.8
219.3,-2.676,186.3
222,-3.327,102.4
236.9,-3.612,189.1
219.2,-3.237,157
223.5,-3.293,129.2
216.1,-3.648,184.9
224.8,-2.765,187.4
224.7,-3.038,181.4
225.1,-3.871,158.1
223.9,-3.283,140.9
219.8,-2.939,161.1
223.7,-3.577,161.7
222,-3.065,213.1
213.7,-3.78,129
218.1,-3.076,101.1
211.6,-2.306,169.3
219.4,-3.231,133.8
223.1,-3.516,206
220,-4.147,192.8
225.1,-2.288,159.8
229.8,-2.592,129
215.5,-2.47,174.6
221.1,-3.405,142
217.4,-3.407,155.7
221.1,-2.962,203.4
206.6,-3.236,102.7
221.3,-4.129,154.3
227.8,-3.251,161.8
225,-4.135,148.5
203.9,-3.604,98.1
219.3,-2.417,154
227.5,-3.896,134.5
227.1,-3.497,189.2
227.7,-2.76,167.5
222.2,-2.522,89.64
225.6,-2.918,178.2
216.7,-3.488,155.7
226.2,-3.26,130
224.7,-2.244,104.3
217.4,-3.197,162.6
222.3,-3.863,151.2
227.8,-4.425,171.5
205.3,-3.568,96.75
211.8,-2.341,165
219.1,-3.596,151.9
224,-3.179,181.2
221.1,-3.382,138
220.8,-1.853,251.4
216.3,-4.523,113.3
219.7,-3.146,156.6
213.9,-3.511,108.6
215.6,-3.684,193
216.6,-3.497,202.6
221.9,-2.795,192.1
225,-3.77,122.5
223.6,-3.057,129.4
221.5,-3.12,236.9
225.4,-3.518,173.7
214.4,-1.774,195.7
219,-3.161,123.8
223.2,-3.608,156.3
220.7,-3.388,183.2
213.3,-3.212,150.8
214.5,-3.584,120.2
223.3,-3.934,124.7
219,-2.407,180
213.2,-3.45,139.7
220.9,-3.473,145.6
221.3,-2.736,209.3
213.4,-3.399,139.5
222.2,-3.352,130
218.5,-3.357,148.7
217.3,-2.78,187.9
213,-4.171,178.9
219.5,-3.765,147.3
221.7,-3.256,140.2
222.2,-3.212,138.5
218.3,-3.605,120.4
221.1,-3.262,154.9
221.5,-3.745,106.9
222.4,-3.127,174
220.6,-3.342,179.4
215.4,-3.117,157.3
210.8,-2.434,155.8
223.8,-3.655,82.81
217.4,-3.849,137.5
224.1,-3.289,181.4
227.9,-3.389,160.8
212.8,-3.331,155.1
223,-3.234,153.9
225,-4.564,109.1
225.4,-2.746,132.2
217.9,-3.019,143.1
218.1,-3.031,172.6
224.2,-3.172,168.1
213.5,-3.817,140.3
224.9,-3.521,153.5
225.9,-3.149,176.3
219.2,-3.356,136.4
215.7,-3.49,169.9
217.1,-3.036,184.3
215.7,-3.828,147.2
208.9,-4.811,139.9
215.9,-2.958,113
227.7,-3.545,146.8
216.8,-2.839,165
216.7,-3.035,143.3
223.2,-3.214,133.7
226.4,-3.568,145
221.7,-3.024,146.5
217.1,-3.259,142.8
224.1,-4.266,177.6
217.2,-3.267,153.3
222.5,-2.652,180.2
220.7,-3.279,109.8
216.3,-3.88,197.7
224,-3.402,165.4
228.1,-3.675,198.7
217.2,-3.731,140.8
219.5,-3.572,119.5
231.5,-2.72,206.4
224.6,-3.266,129.1
218.7,-3.288,170.4
218.9,-3.124,199.6
219.7,-3.479,124.5
223.8,-2.304,199.9
226.7,-3.567,273.2
228.3,-3.238,164.5
221.5,-3.255,151.7
227.5,-4.832,94.68
220.3,-4.018,119.9
218.4,-3.414,139.4
222.8,-3.495,148.7
223.2,-3.517,186.2
229.7,-2.901,180.4
226.4,-3.969,116.3
221.3,-3.193,154.8
221.3,-3.11,174.6
226.2,-2.391,156.4
218.2,-3.569,140.6
219.4,-3.784,148
207.8,-2.938,184.9
228.3,-3.503,110.7
214.3,-3.176,125.5
216.7,-3.539,122
230.8,-3.057,143.7
217,-3.472,179.5
222.5,-3.22,146.6
228,-3.593,131.7
216.5,-3.548,108.3
223.3,-3.814,130.4
226.3,-3.142,211.8
217.1,-3.529,206.2
223.4,-4.834,114.4
216.7,-2.657,183.8
216.7,-3.254,129.6
223.8,-3.573,135
227.5,-4.267,149.2
216.4,-2.646,129.8
215,-3.547,197.6
224.2,-2.688,171.5
216.6,-4.363,115.7
214,-3.685,74.33
216.3,-3.434,143.5
225.7,-4.034,83.17
230.9,-3.744,169.5
220,-3.659,161
217.9,-3.585,126.6
221.2,-3.509,136.3
215.2,-3.456,120.3
216.1,-2.676,155.2
214,-3.256,180.7
220.7,-4.683,172.4
213.1,-2.385,176.2
224.3,-4.344,160.6
216.6,-2.546,158.1
219.2,-3.093,140.3
223.5,-3.384,198.1
215.5,-3.184,123.5
221.5,-3.573,171.4
223.1,-3.245,151.8
219.5,-3.044,128.7
228.6,-3.155,99.74
225.3,-3.923,197.9
215.6,-3.02,184.3
230.1,-2.454,192.6
219.1,-3.166,177.7
221.6,-2.689,182.3
221.9,-2.423,205
218.8,-3.75,137.5
219.7,-2.884,197.5
219.5,-3.17,91.23
221.2,-2.763,173.5
214.9,-3.495,136.9
221.5,-3.239,164.5
222.6,-4.006,108.5
214.9,-3.204,158.6
217.8,-2.865,178.8
221.5,-1.756,188.4
214.9,-2.515,112.6
221.6,-3.523,180.3
214,-3.266,172.1
226.6,-3.095,162
224.3,-3.745,139.4
220.1,-2.611,219.9
214.8,-3.379,135.7
226.2,-3.909,118.7
217.2,-3.318,178.1
216,-4.03,159.4
214.2,-3.62,231.1
215.9,-3.615,111
227.7,-3.306,205.6
216.6,-3.314,108.2
227.3,-3.417,165.5
223.3,-3.701,141
219.8,-3.069,130.6
215,-3.137,153.9
212.2,-3.492,170.2
224.3,-4.164,84.81
213,-2.63,181.5
230.3,-2.688,119
210.9,-3.083,175
214.6,-2.047,195.9
226,-3.689,171.9
222.4,-2.566,103
215.4,-3.22,170.8
223,-3.84,152
219.5,-3.35,139
213.8,-4.611,105.3
231.5,-3.285,198.3
217.1,-2.935,89.74
214.5,-3.126,158.4
217.1,-2.95,172.6
227.4,-2.502,183.2
207.2,-3.117,138.3
217.3,-4.031,194.7
217,-4.159,40.32
217.6,-3.271,150.7
215.3,-3.098,120.6
221,-2.941,135.5
228.5,-3.987,125.6
218.8,-2.82,85.99
216.2,-2.705,186
217.6,-3.022,189.5
217.7,-3.826,134.6
220.4,-3.069,196.5
232.8,-2.793,181.2
219.8,-2.528,158.3
223.1,-3.087,157.9
215.9,-4.041,149.3
218.9,-2.537,193.6
227.4,-4.002,187.4
221.6,-2.965,180.9
227,-3.619,175.6
223.1,-3.409,137.9
219.3,-3.14,111.3
211.7,-4.253,129
214.6,-3.272,153.5
218.7,-3.111,98.24
224.1,-3.451,138.9
222,-2.894,229.7
221.2,-3.531,157.9
219.1,-3.342,134.9
217.2,-3.096,150
219.7,-3.101,171.5
228.1,-3.968,153
219.6,-3.828,176.5
218.7,-4.128,164.2
215.7,-2.406,186.1
219.9,-3.141,141.3
213.1,-3.282,139.9
225.7,-3.804,81.53
226.4,-3.34,114.9
218.6,-3.584,176.7
224.3,-2.911,149.3
218.9,-2.749,149
218.9,-3.077,222.8
219.9,-3.795,194
211.7,-3.477,159
222.6,-2.742,161.2
215.8,-3.95,148.9
217.1,-3.138,137.7
226.9,-2.7,139.3
220.1,-4.819,124.4
210.3,-2.835,132.2
216.4,-4.012,153.6
220.4,-3.722,156.3
218.2,-3.291,121.1
218.7,-3.425,126.5
220.7,-3.35,96.23
228.4,-3.571,244.5
216.8,-3.118,122.4
229,-3.386,142.6
223.2,-2.85,132.8
209.4,-3.306,149.9
219.8,-3.038,172.8
217.8,-2.877,110.1
217.3,-3.177,175.7
230.7,-2.834,199.2
215.5,-3.411,133.4
220.1,-3.379,82.03
216.7,-2.633,98.51
222,-3.317,177.6
216,-3.508,153.7
222.2,-3.136,167.8
214.7,-2.603,76.34
213.8,-2.61,169.4
223.2,-3.615,218.1
228.1,-3.058,147.2
219.4,-3.514,166.5
224.2,-3.657,165.9
213,-3.222,139.3
230.1,-4.221,184.5
222.9,-3.58,150.3
227.4,-3.616,192.2
214.7,-3.606,124.5
222.5,-2.77,205.1
214.8,-2.862,173.3
219.7,-3.616,151.1
214.7,-3.492,168.3
218.3,-4.064,105.4
218.9,-3.88,122.1
216.1,-3.49,157.2
216.1,-3.892,148.9
227.9,-3.305,214.3
221.7,-2.966,235.7
214.5,-3.764,179.1
219.1,-3.756,169.8
227.7,-3.831,203.5
226.5,-2.38,176.1
221.4,-2.812,213
221.7,-4.293,115.1
220.1,-2.835,207.7
217.5,-3.367,173.1
220.9,-4.055,115.7
218.6,-3.731,124.4
220.2,-3.196,160.4
219.3,-3.283,147.2
222.3,-3.432,145.3
218,-3.327,106.6
211.9,-2.704,174.7
212.9,-1.928,132.8
216,-2.705,150.2
220.5,-2.486,173.8
227,-3.435,127.6
212.5,-2.525,201.6
218.7,-3.375,111.5
216.7,-2.634,244
219.5,-3.252,154.8
220,-3.049,195.6
223.9,-3.008,109.9
215.6,-3.61,137.1
220,-3.833,170.8
226.4,-3.559,164.5
220.4,-2.333,118.4
222,-2.672,174.7
222.7,-3.168,166.5
218.7,-3.4,103
212.9,-3.587,154
216.4,-2.871,191.6
219.4,-3.114,108.5
220.3,-3.499,162.2
215.9,-3.884,168.8
212.4,-3.609,36.68
211.9,-2.986,159.3
211.5,-3.39,116.9
224.1,-3.056,168.9
231.2,-3.45,139.6
212,-3.783,161.1
221.6,-3.631,147
220.2,-3.057,125.9
227.6,-2.923,218.9
225.5,-2.798,184.1
227.4,-3.463,150.8
226.5,-2.527,129.2
227.9,-2.854,203.7
219.5,-3.061,173.9
215,-3.6,140.5
209.1,-3.255,150
224.4,-3.985,192.8
222.7,-3.565,216.9
225,-3.994,177.4
214.3,-3.838,139
223.6,-3.13,155.7
219.8,-4.272,129
219.9,-2.956,135.7
222.9,-3.617,139.4
224.7,-2.94,207.6
220,-2.826,159.1
221.2,-3.428,126.1
210.6,-3.513,100.2
227.7,-3.647,165.4
212.2,-3.326,166.4
223.9,-3.215,157.4
221.2,-3.952,186.1
227.1,-3.59,174.2
216.4,-3.267,149.5
221.3,-3.177,126.5
213.7,-4.01,93.37
217,-3.758,106.9
221.2,-3.49,194.2
223.3,-2.963,121.8
223.1,-2.65,196.8
226.9,-3.363,135.8
223.5,-3.552,162.9
228.3,-4.124,132.7
218,-2.824,138.9
223.1,-3.673,177.7
218.5,-2.427,176.6
222.6,-3.661,123.4
230,-2.692,196.5
214.3,-2.748,138.2
221.7,-3.047,150.4
211.4,-2.724,159.7
221.5,-3.21,165
215.7,-2.817,131.7
218.8,-3.477,216.4
221.4,-2.632,228.4
217.3,-2.339,133.8
222.8,-3.303,105.7
218.4,-3.888,174.9
223.4,-2.479,153.5
220.3,-3.39,167
213,-3.286,120.4
227.8,-3.441,113.4
220.6,-3.485,146.4
221.7,-2.655,184.6
220.5,-3.4,149.8
217.3,-3.333,116.8
223.9,-3.243,175.6
221.5,-3.233,178.3
223.2,-3.108,188.3
220.4,-2.919,158.5
226.3,-2.928,175.5
217.4,-3.829,135.6
218.5,-2.369,164
227.3,-2.79,161.1
222.2,-2.621,220.8
222.5,-3.236,182.5
220.5,-3.431,176.3
214.6,-3.2,135.3
221.3,-3.006,145.1
228.6,-3.399,160.2
214.2,-2.361,153.9
219.9,-3.672,87.38
224.7,-3.682,148.5
221.7,-3.666,129.9
214.9,-2.722,165.1
222.4,-2.253,187.4
215,-3.788,154.3
218.9,-3.179,150.1
222.8,-3.412,189
220.3,-2.608,174.8
220.6,-4.196,181.3
227.6,-3.274,192.2
228.3,-2.873,181.9
232.1,-3.869,180.1
218.4,-2.576,109.6
220.4,-3.671,204.6
215.5,-3.531,120.9
220.6,-3.326,132.9
227.4,-3.15,170.3
220.5,-2.538,173.8
218.8,-3.371,126.5
222.3,-3.297,187.4
218.8,-3.701,126.1
222.1,-3.869,128.9
224.7,-2.479,173.7
217.7,-2.771,229.1
225.2,-2.298,214
216.7,-3.864,122.8
217.8,-3.462,176.8
212.1,-2.818,122.3
213.7,-3.936,158.6
222.6,-3.385,166.1
210.1,-4.101,117.6
225.7,-3.769,125.1
221.3,-3.162,165.1
224.3,-2.028,162.2
213.1,-3.617,206
214.9,-3.628,168.6
217.8,-3.333,126.8
224,-3.315,203.2
223.3,-2.688,166.5
221.6,-3.568,126.1
213.4,-3.292,163
219.2,-2.613,170.1
215.2,-2.957,190.9
218.5,-3.638,170.3
220.9,-3.271,179
212.6,-2.822,176.3
223.6,-4.266,165.9
225.4,-4.113,149.7
222.9,-3.519,189.3
218.6,-2.385,130.3
220,-2.594,158.2
221.5,-2.882,124
219.9,-3.876,141.6
221,-3.041,174.3
216.5,-3.351,180.6
218.8,-2.913,138.5
216,-3.879,191.2
220.7,-3.405,163.6
217.3,-2.989,122.6
223.3,-3.88,140.7
212.2,-3.596,152.6
230.7,-4.641,157.2
236.3,-3.312,165.6
219.3,-3.554,149.1
218.9,-3.563,146.3
220.2,-2.21,149.4
225.2,-3.782,126
231.5,-2.957,206
219.7,-3.487,158.3
218.9,-2.879,161.3
223.9,-3.256,233.8
210.9,-3.956,187
214.7,-3.578,104.7
218.7,-4.549,66.85
218.9,-3.422,172.2
220.6,-3.112,153.1
222.7,-3.472,98.27
222.6,-3.39,141.1
232.5,-2.907,198.2
214.6,-2.817,154
222.3,-2.78,206.2
219,-3.312,175.8
212,-3.821,172.3
229.6,-1.764,188.6
220.8,-3.042,150.3
221,-3.036,179.9
223,-3.262,130.4
222.3,-2.377,150.8
216.3,-3.604,140.7
218.2,-3.077,154.4
227.4,-2.496,195
222.8,-3.4,137.6
217,-3.427,106
217.4,-4.423,124.8
226.6,-3.219,121.1
231.9,-3.333,203.5
221.1,-3.447,188.5
220,-3.246,157
220.1,-3.472,166.3
216.4,-2.306,196.1
223.6,-2.724,182.9
217.5,-3.436,146
217.7,-3.312,139
221.4,-2.002,160.4
226.8,-3.865,166.5
214.1,-3.713,156.5
214.8,-2.905,168.8
219.5,-3.178,181.5
220.7,-2.835,126.9
223.8,-4.187,155.7
224.7,-4.145,166.7
217.1,-4.126,128.8
216,-3.916,157
214.7,-2.914,133.2
218.2,-3.575,151.1
221.3,-3.646,153.9
222.8,-2.947,99.9
223.1,-3.309,194.9
215.4,-3.498,122.9
224.3,-3.334,136.7
215.4,-2.908,127
220.6,-2.955,192.2
217.3,-3.597,188.2
226.6,-3.181,158.6
222.2,-2.523,176.2
223.3,-3.375,120
212.4,-3.203,140.3
218.6,-2.951,145.5
230.7,-3.523,196.6
203.3,-3.356,143.1
229.5,-3.3,230.7
214.2,-3.149,131.5
223.9,-3.221,131.9
212.8,-2.852,180.6
227.6,-2.969,192.6
219.9,-3.465,120
221.7,-3.068,172.6
215.1,-3.318,143.2
223.7,-2.631,87.21
220.4,-2.958,161.4
225.1,-2.747,111.5
223,-2.767,143.2
226.1,-2.594,187.5
217,-3.56,144.3
218,-3.226,142.5
218.1,-3.587,149.8
220.9,-2.631,120.4
212.6,-2.733,168.3
221.7,-3.465,157.1
232.3,-4.534,183
216.7,-3.241,121.6
229.7,-3.635,185.3
221.6,-2.422,155.3
216.5,-2.834,175.5
218.8,-3.415,109.6
218.7,-3.563,170.2
215.3,-3.358,161.3
219.7,-3.777,101.6
223.3,-3.906,145.9
217.8,-3.946,140.2
223.8,-3.154,175.9
211.7,-4.075,124.8
218.2,-3.536,205.8
218.4,-2.053,124.3
223.5,-2.956,168.9
230.6,-4.195,111.3
218.1,-3.957,135.1
217.7,-4.061,182.6
217.2,-3.167,157.8
226.6,-3.29,173.5
219.2,-3.266,153.3
212.8,-3.75,143.1
219.6,-3.44,152.5
227.9,-3.698,154
218.2,-3.193,179.8
220.1,-3.093,177.5
217.7,-2.832,163.7
221.8,-3.68,171.8
222.2,-3.708,130.6
226,-3.129,140.8
221.9,-3.253,112.2
221.4,-3.978,127.3
225.2,-3.746,175.5
222.2,-3.855,155.9
228.7,-3.337,169.9
225.4,-3.332,154.7
214.3,-3.553,162.7
214.1,-3.125,146.9
229.7,-3.052,193
232,-3.251,137.2
226.6,-3.903,106.7
222.9,-3.897,177.4
216.7,-3.237,144.8
220.7,-3.341,165.8
227.7,-3.874,213.8
221.3,-3.778,189
222.3,-3.721,171.8
211,-3.125,156.9
219.1,-3.47,158.1
216,-2.533,193.5
226.8,-3.047,168.5
221.1,-3.137,197.7
223.2,-2.937,153.1
218.3,-3.402,170.9
223.7,-3.624,159.9
220.4,-3.279,183.8
224.5,-3.481,152.5
220.4,-3.27,140.1
225.4,-3.854,186.7
229.8,-4.029,184.8
214.7,-2.878,160.3
216.5,-3.723,159.4
224.2,-2.862,230.1
217.4,-3.931,151.6
219.6,-3.635,182.6
218.5,-3.411,148.1
215,-2.983,165
216.8,-3.493,183.6
220.4,-2.23,135
214,-3.492,113.6
222.9,-2.361,161.6
227,-3.776,175.9
224.4,-3.398,155.3
210.8,-2.486,171.2
214.1,-3.991,148.1
224.4,-3.269,135.4
224.1,-2.34,149.4
223.4,-1.783,202.6
225.9,-2.244,136.6
211,-2.444,152.8
215.5,-2.655,187.6
216.1,-3.36,174.3
216.5,-3.659,127.6
217.7,-3.288,169.5
221.8,-3.462,157.1
226.4,-4.59,98.61
218.1,-3.572,169.3
219.8,-3.588,190.3
213.1,-4.077,136.1
221.4,-2.705,188.7
231.8,-2.948,199
223.3,-2.635,200.9
221.3,-4.28,135.4
212.7,-4.761,75.19
216.4,-3.421,175.6
211.5,-3.322,146.9
220,-2.989,166.3
218.5,-3.456,178.7
219.6,-4.375,149.4
212.3,-2.338,147.4
230.3,-3.464,169.7
220.1,-2.823,184.5
210.4,-3.404,109.4
227.3,-2.988,143.7
216.8,-3.325,111.9
221.3,-2.549,175
226.2,-3.185,108.3
223.6,-4.026,149.4
221.4,-3.519,175.1
217.5,-3.411,176.3
225,-3.287,128.2
234.6,-3.648,216.2
217.9,-4.013,92.27
211,-2.322,155.3
223.4,-5.071,155.8
229.8,-3.242,209.2
211.8,-3.322,108.2
220,-2.751,188.9
221.7,-3.269,156.2
223.8,-3.108,159.5
219.6,-3.271,163.3
229.7,-4.202,129.1
229.2,-2.612,156.9
219.7,-2.986,194.4
214.5,-2.097,145.8
221.5,-3.46,155.2
223.8,-3.654,161.8
213.3,-2.423,109.7
217,-4.297,87.37
217.8,-3.302,164.2
218.4,-3.592,190.5
213.9,-2.926,180.4
225.5,-3.53,144.5
224.3,-3.294,107.3
222.7,-2.062,156.9
221.4,-2.463,218.4
224.2,-4.377,44.98
219.2,-4.121,114.8
226.9,-3.025,90.43
213.8,-2.962,128.9
223.4,-4.201,130.6
223.6,-3.822,213.7
214.2,-3.021,184.4
218.4,-3.28,166.8
225,-3.738,90.36
214.6,-4.251,150.7
218.2,-3.239,151.7
231.1,-3.065,169.1
219.2,-3.265,215.8
219.7,-2.402,135
218.1,-3.383,181
216.5,-3.752,251.5
211.8,-4.009,162
217.6,-2.957,175.9
216.2,-2.761,120.4
223.8,-2.995,222.8
223.4,-3.891,140.3
216,-3.368,121.4
222.7,-3.237,183.9
226,-3.365,175.5
222.5,-3.81,143.8
227.8,-2.712,152.2
220.8,-3.799,194.6
212.3,-2.839,147.8
221.1,-3.043,123.7
220.3,-2.658,156
218.2,-3.51,189.2
227,-3.243,99.5
216.4,-3.478,121.5
209.1,-2.566,160.2
221.5,-4.424,144.6
221.3,-3.658,124.9
220.7,-2.846,134.9
221.7,-3.17,167
219.5,-3.3,184.5
224.2,-4.029,196.6
216.9,-3.399,133.2
219.7,-3.305,201.6
222.9,-3.487,114.1
218.4,-3.928,143.2
218,-3.144,135.8
224.1,-3.322,167
223.6,-3.544,132.2
213.4,-3.145,174.2
208.8,-3.238,106.9
214.9,-2.537,185.3
225.9,-3.754,213.9
219.8,-3.598,156.6
219.1,-2.752,128.9
220.9,-2.627,183.9
221.8,-1.971,224.1
216.9,-3.851,121.2
225,-2.933,130.6
218.1,-3.285,171.9
221.6,-2.569,171.7
215.3,-3.475,96.38
223.2,-3.576,170.7
209.9,-2.261,105.9
221.6,-2.301,156.8
223.9,-2.866,186.4
216.8,-3.693,161.3
218.4,-3.565,70.83
219.6,-3.66,177.7
217.1,-2.791,207.3
219,-3.712,173.3
227.2,-2.932,177.7
221.6,-3.532,183.4
220.7,-3.923,168.2
221.9,-2.745,170.9
219.6,-3.448,168.9
219.3,-2.532,178.9
216.4,-4.466,69.34
219.8,-3.961,124.5
214.3,-3.84,214.6
225.6,-3.609,205.3
216.5,-2.34,185.6
218.6,-3.873,172.1
223.9,-3.403,138.1
213.8,-4.017,92.77
224,-2.436,180.1
219.7,-3.877,117.5
215,-3.416,173.2
225,-3.923,103.6
222,-3.563,174.8
220.1,-3.515,150.6
230.7,-3.164,192.2
225.4,-4.122,170
228.3,-3.246,103.2
230.9,-3.67,189.8
218.4,-2.023,174.7
216.8,-3.614,157.3
218.9,-3.441,154.2
225.8,-2.64,237.7
211.8,-3.128,198.6
225.8,-2.48,152.3
213.6,-2.834,185.4
223.9,-3.565,133.3
227,-3.252,176.3
216.9,-3.398,214.2
214.8,-2.854,152
213.5,-3.311,131
211.2,-3.677,199.7
216.7,-3.455,105.9
220.3,-3.86,130.2
226,-3.189,179.2
218.4,-2.605,171.9
210.1,-3.351,169.1
225.8,-3.807,117.8
219.6,-3.11,122.2
215.2,-3.186,217.4
213.2,-3.121,186.5
218.3,-4.461,88.96
220.8,-4.253,141.4
227.6,-3.044,168.3
210.3,-2.658,159.6
223.2,-3.764,154.7
219.1,-3.675,161.7
221.1,-3.623,105.7
218.2,-3.19,208.5
216.4,-2.696,177.1
220.4,-3.71,131.8
219.1,-3.527,164.8
222.4,-2.988,159.4
226.3,-3.396,166.3
221.9,-3.313,147.7
220.8,-4.356,93.23
211.3,-3.692,133.4
224.6,-2.395,152.8
227.4,-2.675,163
226.8,-3.438,114.6
222,-3.288,163.3
230.2,-3.325,143.5
231.7,-3.924,128.4
217.6,-3.521,126.4
224.4,-3.115,109.7
220.6,-3.431,146.1
223.6,-3.314,185
219.1,-2.397,180.3
215.9,-4.472,154.9
